119,Orico UCH-Q3 (W),Orico,name,name,ORICO-UCH-Q3-W,8.09E+12,1.36E+12,0,1,1,1,1,https://tiki.vn/sac-xe-hoi-orico-uch-q3-3-cong-usb-p311552.html?spid=10562181
120,Orico UCH-Q3 (B),Orico,name,name,ORICO-UCH-Q3-B,3.08E+12,1.36E+12,0,1,1,1,1,https://tiki.vn/sac-xe-hoi-orico-uch-q3-3-cong-usb-p311552.html?spid=10562050
121,Orico UCM-2U (S),Orico,name,name,ORICO-UCM-2U-S,5.31E+12,1.37E+12,0,1,1,1,1,https://tiki.vn/sac-xe-hoi-orico-ucm-2u-2-cong-usb-p311534.html?spid=10562049
122,Orico UCM-2U (Go),Orico,name,name,ORICO-UCM-2U-GO,2.97E+12,1.37E+12,0,1,1,1,1,https://tiki.vn/sac-xe-hoi-orico-ucm-2u-2-cong-usb-p311534.html?spid=10561930
123,Orico DUB-12P (B),Orico,name,name,ORICO-DUB-12P-B,8.07E+12,1.37E+12,0,1,1,1,1,https://tiki.vn/sac-dien-thoai-orico-usb-12-cong-2-4a-dub-12p-p575235.html?spid=10561926
124,Orico DUK-10P (W),Orico,name,name,ORICO-DUK-10P-W,8.41E+12,1.36E+12,0,1,1,1,1,https://tiki.vn/sac-dien-thoai-orico-usb-10-cong-2-4a-duk-10p-p575227.html?spid=10561902
125,Orico TSL-6U (W),Orico,name,name,ORICO-TSL-6U-W,5.94E+12,1.36E+12,0,1,1,1,1,https://tiki.vn/sac-dien-thoai-orico-usb-6-cong-typec-tsl-6u-p575212.html?spid=10561822
126,Orico QSE-6U (B),Orico,name,name,ORICO-QSE-6U-B,6.64E+12,1.36E+12,0,1,1,1,1,https://tiki.vn/sac-dien-thoai-orico-usb-6-cong-qse-6u-p575181.html?spid=10561626
127,Orico QSE-4U (B),Orico,name,name,ORICO-QSE-4U-BK-B,7.95E+12,1.37E+12,1,1,1,1,1,https://tiki.vn/sac-dien-thoai-orico-usb-4-cong-qse-4u-p311462.html?spid=10561624
128,Orico ASK-4U (W),Orico,name,name,ORICO-ASK-4U-W,8.10E+12,1.37E+12,0,1,1,1,1,https://tiki.vn/sac-dien-thoai-orico-usb-4-cong-2-4a-ask-4u-p575165.html?spid=10561621
129,Orico S4U (W),Orico,name,name,ORICO-S4U-W,3.81E+12,1.37E+12,1,1,1,1,1,https://tiki.vn/sac-dien-thoai-orico-usb-4-cong-2-4a-s4u-p311438.html?spid=10561614
130,Orico CBT-5S,Orico,name,name,ORICO-CBT-5S,9.43E+12,9.08E+12,0,1,1,1,1,https://tiki.vn/bo-5-day-quan-cap-da-nang-orico-cbt-5s-5-mau-p5936569.html?spid=10548026
131,Orico ST2-BK,Orico,name,name,ORICO-ST2-BK,5.93E+12,5.95E+12,0,1,1,1,1,https://tiki.vn/bo-tua-vit-da-nang-orico-st2-bk-dung-sua-chua-laptop-dien-thoai-hang-chinh-hang-p9935027.html?spid=10544263
132,Orico ST1-BK,Orico,name,name,ORICO-ST1-BK,8.82E+12,1.66E+12,0,1,1,1,1,https://tiki.vn/bo-tua-vit-da-nang-orico-st1-bk-dung-sua-chua-laptop-dien-thoai-hang-chinh-hang-p9934610.html?spid=10543551
133,Orico S4U (B),Orico,name,name,ORICO-S4U-B,9.50E+12,1.37E+12,0,1,1,1,1,https://tiki.vn/sac-dien-thoai-orico-usb-4-cong-2-4a-s4u-p311438.html?spid=10539393
134,Orico DCV-4U (B),Orico,name,name,ORICO-DCV-4U-B,7.87E+12,1.36E+12,0,1,1,1,1,https://tiki.vn/adapter-sac-dien-thoai-orico-usb-4-cong-2-4a-dcv-4u-hang-chinh-hang-p311427.html?spid=10538709
135,Orico DCV-4U (W),Orico,name,name,ORICO-DCV-4U-W,2.27E+12,1.36E+12,0,1,1,1,1,https://tiki.vn/adapter-sac-dien-thoai-orico-usb-4-cong-2-4a-dcv-4u-hang-chinh-hang-p311427.html?spid=10537863
136,Orico PHL-25 (B),Orico,name,name,ORICO-PHL-25,7.13E+12,3.36E+12,1,1,1,1,1,https://tiki.vn/hop-dung-tai-nghe-cap-sac-pin-sac-du-phong-o-cung-orico-phl-25-hang-chinh-hang-p684054.html?spid=10530588
137,Orico PHB-25 (Pi),Orico,name,name,,5.96E+12,3.37E+12,0,1,1,1,1,https://tiki.vn/hop-dung-tai-nghe-cap-sac-pin-sac-du-phong-o-cung-orico-phb-25-hang-chinh-hang-p311969.html?spid=10529302
138,Orico PHB-25 (Bl),Orico,name,name,,3.76E+12,3.37E+12,1,1,1,1,1,https://tiki.vn/hop-dung-tai-nghe-cap-sac-pin-sac-du-phong-o-cung-orico-phb-25-hang-chinh-hang-p311969.html?spid=10528919
139,Orico PHB-25 (B),Orico,name,name,,1.37E+12,3.36E+12,1,1,1,1,1,https://tiki.vn/hop-dung-tai-nghe-cap-sac-pin-sac-du-phong-o-cung-orico-phb-25-hang-chinh-hang-p311969.html?spid=10528063
140,Orico DCW-4U (W),Orico,name,name,ORICO-DCW-4U-B,4.39E+12,1.37E+12,0,1,1,1,1,https://tiki.vn/sac-dien-thoai-orico-usb-4-cong-2-4a-dcw-4u-p311346.html?spid=10527465
141,Orico PHD-25 (R),Orico,name,name,,9.29E+12,3.37E+12,1,1,1,1,1,https://tiki.vn/hop-dung-tai-nghe-cap-sac-pin-sac-du-phong-o-cung-orico-phd-25-hang-chinh-hang-p311940.html?spid=10527194
142,Orico PHD-25 (G),Orico,name,name,,8.21E+12,3.37E+12,1,1,1,1,1,https://tiki.vn/hop-dung-tai-nghe-cap-sac-pin-sac-du-phong-o-cung-orico-phd-25-hang-chinh-hang-p311940.html?spid=10526637
143,Orico CSE-6U (B),Orico,name,name,ORICO-CSE-6U-BK-B,4.56E+12,1.36E+12,0,1,1,1,1,https://tiki.vn/sac-dien-thoai-orico-usb-6-cong-2-4a-cse-6u-p575051.html?spid=10526372
144,Orico PHD-25 (Pu),Orico,name,name,,9.48E+12,3.37E+12,1,1,1,1,1,https://tiki.vn/hop-dung-tai-nghe-cap-sac-pin-sac-du-phong-o-cung-orico-phd-25-hang-chinh-hang-p311940.html?spid=10525863
145,Orico CSE-4U (W),Orico,name,name,ORICO-CSE-4U-WH-W,1.21E+12,1.37E+12,0,1,1,1,1,https://tiki.vn/sac-dien-thoai-orico-usb-4-cong-2-4a-cse-4u-p575043.html?spid=10525597
146,Orico PHD-25 (Bl),Orico,name,name,,5.43E+12,3.36E+12,1,1,1,1,1,https://tiki.vn/hop-dung-tai-nghe-cap-sac-pin-sac-du-phong-o-cung-orico-phd-25-hang-chinh-hang-p311940.html?spid=10525154
147,Orico PHD-25 (B),Orico,name,name,,2.59E+12,3.36E+12,1,1,1,1,1,https://tiki.vn/hop-dung-tai-nghe-cap-sac-pin-sac-du-phong-o-cung-orico-phd-25-hang-chinh-hang-p311940.html?spid=10524123
148,Orico BTA-408 (Bl),Orico,name,name,ORICO-BTA-408-BL,7.69E+12,1.52E+12,1,1,1,1,1,https://tiki.vn/thiet-bi-ket-noi-bluetooth-orico-4-0-qua-usb-bta-408-p311655.html?spid=11782507
149,Orico BTA-408 (R),Orico,name,name,ORICO-BTA-408-R,6.78E+12,1.52E+12,1,1,1,1,1,https://tiki.vn/thiet-bi-ket-noi-bluetooth-orico-4-0-qua-usb-bta-408-p311655.html?spid=7796258
150,Orico BTA-408 (O),Orico,name,name,ORICO-BTA-408-O,3.16E+12,1.53E+12,0,1,1,1,1,https://tiki.vn/thiet-bi-ket-noi-bluetooth-orico-4-0-qua-usb-bta-408-p311655.html?spid=311666
151,Orico BTA-408 (Pi),Orico,name,name,ORICO-BTA-408-PI,2.29E+12,1.53E+12,0,1,1,1,1,https://tiki.vn/thiet-bi-ket-noi-bluetooth-orico-4-0-qua-usb-bta-408-p311655.html?spid=311665
152,Orico BTA-408 (Y),Orico,name,name,ORICO-BTA-408-Y,5.98E+12,8.91E+12,1,1,1,1,1,https://tiki.vn/thiet-bi-ket-noi-bluetooth-orico-4-0-qua-usb-bta-408-p311655.html?spid=7796337
153,Orico DSP-4U (W),Orico,name,name,ORICO-DSP-4U-WH-W,5.79E+12,1.36E+12,1,1,1,1,1,https://tiki.vn/adapter-sac-dien-thoai-orico-usb-4-cong-2-4a-universal-dsp-4u-hang-chinh-hang-p574986.html?spid=10518459
154,Orico WHA-2U (W),Orico,name,name,ORICO-WHA-2U-WH-W,4.13E+12,5.53E+12,0,1,1,1,1,https://tiki.vn/sac-dien-thoai-usb-2-cong-2-4a-sac-nhanh-orico-wha-2u-wh-trang-hang-chinh-hang-p9844670.html?spid=10517972
155,Orico BTA-408 (W),Orico,name,name,ORICO-BTA-408-W,1.00E+12,6.61E+12,1,1,1,1,1,https://tiki.vn/thiet-bi-ket-noi-bluetooth-orico-4-0-qua-usb-bta-408-p311655.html?spid=7765691
156,Orico BTA-408 (B),Orico,name,name,ORICO-BTA-408-B,1.22E+12,1.97E+12,1,1,1,1,1,https://tiki.vn/thiet-bi-ket-noi-bluetooth-orico-4-0-qua-usb-bta-408-p311655.html?spid=311659
157,Orico BTA-403 (R),Orico,name,name,ORICO-BTA-403-R,8.39E+12,5.65E+12,1,1,1,1,1,https://tiki.vn/thiet-bi-ket-noi-bluetooth-4-0-qua-usb-orico-bta-403-p7948057.html?spid=10515833
158,Orico BTA-403 (Bl),Orico,name,name,ORICO-BTA-403-BL,2.78E+12,1.05E+12,1,1,1,1,1,https://tiki.vn/thiet-bi-ket-noi-bluetooth-4-0-qua-usb-orico-bta-403-p7948057.html?spid=9417774
159,Orico BTA-403 (W),Orico,name,name,ORICO-BTA-403-W,4.82E+12,5.09E+12,1,1,1,1,1,https://tiki.vn/thiet-bi-ket-noi-bluetooth-4-0-qua-usb-orico-bta-403-p7948057.html?spid=10514806
160,Orico BTA-403 (B),Orico,name,name,ORICO-BTA-403-B,4.15E+12,6.58E+12,1,1,1,1,1,https://tiki.vn/thiet-bi-ket-noi-bluetooth-4-0-qua-usb-orico-bta-403-p7948057.html?spid=12127900
161,Orico RCH3A-GD (Go),Orico,name,name,ORICO-RCH3A-GD-GO,5.69E+12,1.36E+12,1,1,1,1,1,https://tiki.vn/bo-chuyen-doi-usb-type-c-sang-type-c-usb3-0-hdmi-orico-rch-3a-hang-chinh-hang-p1078676.html?spid=10506248
162,Orico RCR2A-GD (Go),Orico,name,name,ORICO-RCR2A-GD-GO,7.75E+12,1.36E+12,0,1,1,1,1,https://tiki.vn/bo-chuyen-doi-usb-type-c-sang-type-c-usb3-0-ethernet-orico-rcr-2a-hang-chinh-hang-p1078674.html?spid=10505971
163,Orico RCV-GD (Go),Orico,name,name,ORICO-RCV-GD-GO,5.08E+12,1.36E+12,0,1,1,1,1,https://tiki.vn/dau-chuyen-doi-type-c-sang-vga-orico-rcv-gd-hang-chinh-hang-p1036596.html?spid=10504234
164,Orico RCH-GD (Go),Orico,name,name,ORICO-RCH-GD-GO,2.01E+12,1.35E+12,1,1,1,1,1,https://tiki.vn/dau-chuyen-doi-type-c-sang-hdmi-orico-rch-gd-hang-chinh-hang-p1036334.html?spid=10503789
165,Orico CTM1-SV (S),Orico,name,name,ORICO-CTM1-SV-S,4.40E+12,1.35E+12,1,1,1,1,1,https://tiki.vn/bo-chuyen-micro-usb-type-b-sang-type-c-orico-ctm1-sv-hang-chinh-hang-p682547.html?spid=10501972
166,Orico DMP3D (W),Orico,name,name,ORICO-DMP3D,2.02E+12,1.35E+12,0,1,1,1,1,https://tiki.vn/bo-chuyen-display-port-sang-dvi-orico-dmp3d-hang-chinh-hang-p311742.html?spid=10490304
167,Orico DMP3V (W),Orico,name,name,ORICO-DMP3V,9.10E+12,1.35E+12,1,1,1,1,1,https://tiki.vn/bo-chuyen-display-port-sang-vga-orico-dmp3v-hang-chinh-hang-p311739.html?spid=10490303
168,Orico DMP3H (W),Orico,name,name,ORICO-DMP3H,7.38E+12,1.35E+12,0,1,1,1,1,https://tiki.vn/bo-chuyen-mini-display-port-sang-hdmi-orico-dmp3h-hang-chinh-hang-p311733.html?spid=10490298
169,Orico DU3V (B),Orico,name,name,ORICO-DU3V,8.84E+12,1.36E+12,0,1,1,1,1,https://tiki.vn/bo-chuyen-usb-3-0-sang-cong-vga-orico-du3v-hang-chinh-hang-p682307.html?spid=10490285
170,Orico UTJ-U2 (B),Orico,name,name,ORICO-UTJ-U2,5.58E+12,8.73E+12,0,1,1,1,1,https://tiki.vn/bo-chuyen-usb-2-0-sang-cong-lan-orico-utj-u2-usb-to-lan-hang-chinh-hang-p9358144.html?spid=10490284
171,Orico UTJ-U3 (B),Orico,name,name,ORICO-UTJ-U3,5.51E+12,7.51E+12,1,1,1,1,1,https://tiki.vn/bo-chuyen-usb-3-0-sang-cong-lan-giga-orico-utj-u3-hang-chinh-hang-p682191.html?spid=10490257
172,Orico UTS-12 (B),Orico,name,name,,8.82E+12,5.97E+12,0,1,1,1,1,https://tiki.vn/cap-sac-dien-thoai-3-trong-1-lightning-type-c-micro-b-usb-2-0-mau-ngau-nhien-p9359889.html?spid=10411773
173,Orico UTS-12 (Bl),Orico,name,name,,7.79E+12,5.97E+12,0,1,1,1,1,https://tiki.vn/cap-sac-dien-thoai-3-trong-1-lightning-type-c-micro-b-usb-2-0-mau-ngau-nhien-p9359889.html?spid=10411770
174,Orico HCU-10 (Y),Orico,name,name,ORICO-HCU-10-Y,9.86E+12,1.36E+12,0,1,1,1,1,https://tiki.vn/cap-sac-type-c-2-0-orico-hcu-10-1m-hang-chinh-hang-p683902.html?spid=10411754
175,Orico UTS-12 (Bl),Orico,name,name,ORICO-UTS-12-BL,5.39E+12,5.97E+12,1,1,1,1,1,https://tiki.vn/cap-sac-dien-thoai-3-trong-1-lightning-type-c-micro-b-usb-2-0-mau-ngau-nhien-p9359889.html?spid=10411753
176,Orico HCU-10 (Pi),Orico,name,name,ORICO-HCU-10-PI,1.79E+12,1.35E+12,0,1,1,1,1,https://tiki.vn/cap-sac-type-c-2-0-orico-hcu-10-1m-hang-chinh-hang-p683902.html?spid=10411752
177,Orico PUG-C6-20,Orico,name,name,ORICO-PUG-C6-20,4.65E+12,7.45E+12,1,1,1,1,1,https://tiki.vn/day-cap-mang-orico-pug-c6-20-cat6-2m-hang-chinh-hang-p1821405.html?spid=10411749
178,Orico HCU-10 (Gr),Orico,name,name,ORICO-HCU-10-GR,4.17E+12,1.35E+12,0,1,1,1,1,https://tiki.vn/cap-sac-type-c-2-0-orico-hcu-10-1m-hang-chinh-hang-p683902.html?spid=10411744
179,Orico PUG-C6-30,Orico,name,name,ORICO-PUG-C6-30,3.64E+12,3.50E+12,1,1,1,1,1,https://tiki.vn/day-cap-mang-orico-pug-c6-30-cat6-3m-hang-chinh-hang-p1822173.html?spid=10411737
180,Orico HCU-10 (W),Orico,name,name,ORICO-HCU-10-W,4.18E+12,1.35E+12,0,1,1,1,1,https://tiki.vn/cap-sac-type-c-2-0-orico-hcu-10-1m-hang-chinh-hang-p683902.html?spid=10411714
181,Orico PUG-C6-50,Orico,name,name,ORICO-PUG-C6-50,2.12E+12,8.96E+12,1,1,1,1,1,https://tiki.vn/day-cap-mang-orico-pug-c6-50-cat6-5m-hang-chinh-hang-p1822397.html?spid=10411702
182,Orico PUG-C6-100,Orico,name,name,ORICO-PUG-C6-100,8.61E+12,4.48E+12,1,1,1,1,1,https://tiki.vn/day-cap-mang-orico-pug-c6-100-cat6-10m-hang-phan-phoi-chinh-thuc-p1822419.html?spid=10411645
183,Orico ECU-10 (B),Orico,name,name,ORICO-ECU-10,4.88E+12,1.36E+12,0,1,1,1,1,https://tiki.vn/cap-sac-type-c-2-0-orico-ecu-10-1m-hang-chinh-hang-p683758.html?spid=10411633
184,Orico PUG-C6-150,Orico,name,name,ORICO-PUG-C6-150,3.51E+12,2.66E+12,1,1,1,1,1,https://tiki.vn/day-cap-mang-orico-pug-c6-150-cat6-15m-hang-chinh-hang-p1822435.html?spid=10411619
185,Orico PUG-C6-200,Orico,name,name,ORICO-PUG-C6-200,6.24E+12,6.15E+12,1,1,1,1,1,https://tiki.vn/day-cap-mang-orico-pug-c6-200-cat6-20m-hang-phan-phoi-chinh-thuc-p1822445.html?spid=10411569
186,Orico PUG-C6-300,Orico,name,name,,1.33E+12,7.26E+12,1,1,1,1,1,https://tiki.vn/cap-mang-cat-6-dai-30m-orico-pug-c6-300-p10411522.html?spid=10411523
187,Orico ADC-10-V2 (B),Orico,name,name,ORICO-ADC-10-V2-B,3.14E+12,1.36E+12,1,1,1,1,1,https://tiki.vn/cap-sac-micro-usb-orico-adc-10-v2-1m-hang-chinh-hang-p683575.html?spid=10411521
188,Orico ADC-10-V2 (W),Orico,name,name,ORICO-ADC-10-V2-W,5.40E+12,1.36E+12,1,1,1,1,1,https://tiki.vn/cap-sac-micro-usb-orico-adc-10-v2-1m-hang-chinh-hang-p683575.html?spid=10411509
189,Orico IDC-10,Orico,name,name,ORICO-IDC-10,2.60E+12,1.36E+12,0,1,1,1,1,https://tiki.vn/cap-sac-lightning-orico-idc-10-1m-hang-chinh-hang-p683490.html?spid=10411391
190,Orico LTF-10 (Go),Orico,name,name,ORICOLTF-10,8.72E+12,1.35E+12,0,1,1,1,1,https://tiki.vn/cap-sac-lightning-orico-ltf-10-1m-hang-chinh-hang-p683416.html?spid=10411295
191,Orico PUG-C7-50,Orico,name,name,ORICO-PUG-C7-50,7.37E+12,6.31E+12,0,1,1,1,1,https://tiki.vn/day-cap-mang-orico-cat7-pug-c7-50-bk-den-5m-hang-chinh-hang-p4027551.html?spid=10411280
192,Orico LTF-10 (S),Orico,name,name,ORICO-LTF-10-GO,4.23E+12,1.36E+12,1,1,1,1,1,https://tiki.vn/cap-sac-lightning-orico-ltf-10-1m-hang-chinh-hang-p683416.html?spid=10411279
193,Orico PUG-C7-80,Orico,name,name,ORICO-PUG-C7-80,4.53E+12,1.00E+13,1,1,1,1,1,https://tiki.vn/day-cap-mang-orico-cat7-pug-c7-80-bk-den-8m-hang-chinh-hang-p4027553.html?spid=10411278
194,Orico PUG-C7-100,Orico,name,name,ORICO-PUG-C7-100,3.95E+12,4.93E+12,0,1,1,1,1,https://tiki.vn/day-cap-mang-orico-cat7-pug-c7-100-bk-den-10m-hang-chinh-hang-p4027555.html?spid=10411265
195,Orico PUG-C7-150,Orico,name,name,ORICO-PUG-C7-150,4.41E+12,1.01E+12,1,1,1,1,1,https://tiki.vn/day-cap-mang-orico-cat7-pug-c7-150-bk-den-15m-hang-chinh-hang-p4027557.html?spid=10411261
196,Orico PUG-C7-200,Orico,name,name,ORICO-PUG-C7-200,1.23E+12,4.75E+12,1,1,1,1,1,https://tiki.vn/day-cap-mang-orico-cat7-pug-c7-200-bk-den-20m-hang-chinh-hang-p4027559.html?spid=10411239
197,Orico HM14-80-BK,Orico,name,name,ORICO-HM14-80-BK,2.47E+12,8.87E+12,1,1,1,1,1,https://tiki.vn/cap-noi-dai-hdmi-ver1-4-orico-hm14-80-bk-8m-hang-chinh-hang-p1543835.html?spid=10411236
198,Orico PUG-C7-300,Orico,name,name,ORICO-PUG-C7-300,9.89E+12,6.24E+12,1,1,1,1,1,https://tiki.vn/day-cap-mang-orico-cat7-pug-c7-300-bk-den-30m-hang-chinh-hang-p4027561.html?spid=10411185
199,Orico HM14-40-BK,Orico,name,name,ORICO-HM14-40-BK,7.00E+12,2.94E+12,0,1,1,1,1,https://tiki.vn/cap-noi-dai-hdmi-ver1-4-orico-hm14-40-bk-4m-hang-chinh-hang-p1543365.html?spid=10411178
200,Orico HM14-15-BK,Orico,name,name,ORICO-HM14-15-BK,5.80E+12,1.36E+12,1,1,1,1,1,https://tiki.vn/cap-noi-hdmi-orico-hm14-15-bk-1-5m-hang-chinh-hang-p682656.html?spid=10411176
201,Orico HD303-30-BK,Orico,name,name,ORICO-HD303-30-BK,1.55E+12,5.83E+12,0,1,1,1,1,https://tiki.vn/cap-noi-dai-hdmi-chuan-2-0-orico-hd303-30-bk-chieu-dai-3m-hang-chinh-hang-mau-den-p6327465.html?spid=10410957
202,Orico HD303-20-BK,Orico,name,name,ORICO-HD303-20-BK,3.93E+12,9.43E+12,1,1,1,1,1,https://tiki.vn/cap-noi-dai-hdmi-chuan-2-0-orico-hd303-20-bk-chieu-dai-2m-hang-chinh-hang-mau-den-p6184675.html?spid=10410944
203,Orico HD303-15-BK,Orico,name,name,ORICO-HD303-15-BK,6.47E+12,4.66E+12,0,1,1,1,1,https://tiki.vn/cap-noi-dai-hdmi-chuan-2-0-orico-hd303-15-bk-chieu-dai-1-5m-hang-chinh-hang-mau-den-p6184371.html?spid=10410936
204,Orico K10000 (B),Orico,name,name,ORICO-K10000-B,9.71E+12,7.69E+12,1,1,1,1,1,https://tiki.vn/pin-sac-du-phong-orico-k10000-10-000-mah-qc3-0-type-c-hang-chinh-hang-p1826263.html?spid=11908868
205,Orico K10000 (W),Orico,name,name,ORICO-K10000-W,2.10E+12,8.64E+12,0,1,1,1,1,https://tiki.vn/pin-sac-du-phong-orico-k10000-10-000-mah-qc3-0-type-c-hang-chinh-hang-p1826263.html?spid=10410632
206,Orico LD100 (W),Orico,name,name,ORICO-LD100-W,4.54E+12,1.45E+12,0,1,1,1,1,https://tiki.vn/pin-sac-du-phong-orico-10000mah-ld100-hang-chinh-hang-p860096.html?spid=864282
207,Orico LD100 (Pi),Orico,name,name,ORICO-LD100-PI,7.05E+12,1.44E+12,0,1,1,1,1,https://tiki.vn/pin-sac-du-phong-orico-10000mah-ld100-hang-chinh-hang-p860096.html?spid=10410598
208,Orico LD100 (Br),Orico,name,name,ORICO-LD100-BR,7.92E+12,1.44E+12,0,1,1,1,1,https://tiki.vn/pin-sac-du-phong-orico-10000mah-ld100-hang-chinh-hang-p860096.html?spid=11908864
209,Orico HD303-10-BK,Orico,name,name,ORICO-HD303-10-BK,4.11E+12,3.12E+12,0,1,1,1,1,https://tiki.vn/cap-noi-dai-hdmi-chuan-2-0-orico-hd303-10-bk-chieu-dai-1m-hang-chinh-hang-mau-den-p5948007.html?spid=10410469
210,Orico CER3-15,Orico,name,name,ORICO-CER3-15,9.65E+12,2.86E+12,1,1,1,1,1,https://tiki.vn/cap-noi-chuan-usb-3-0-sang-usb-3-0-orico-cer3-15-dai-1-5m-p9266173.html?spid=10410461
211,Orico LX12500 (B),Orico,name,name,ORICO-LX12500,5.58E+12,1.45E+12,0,1,1,1,1,https://tiki.vn/pin-sac-du-phong-orico-12500-mah-x12500-hang-chinh-hang-p860880.html?spid=10410445
212,Orico LE12000 (W),Orico,name,name,ORICO-LE12000,7.65E+12,1.44E+12,0,1,1,1,1,https://tiki.vn/pin-sac-du-phong-orico-12000mah-le12000-hang-chinh-hang-p860206.html?spid=10410434
213,Orico W5PH4-U3 (B),Orico,name,name,ORICO-W5PH4-U3,4.30E+12,9.24E+12,1,1,1,1,1,https://tiki.vn/hub-usb-3-0-orico-w5ph4-u3-4-cong-hang-chinh-hang-p1939675.html?spid=10408426
214,Orico W6PH4 (B),Orico,name,name,ORICO-W6PH4,1.74E+12,3.92E+12,0,1,1,1,1,https://tiki.vn/hub-usb-3-0-orico-4-cong-w6ph4-p575557.html?spid=10408363
215,Orico W8PH4 (B),Orico,name,name,ORICO-W8PH4,5.68E+12,7.77E+12,0,1,1,1,1,https://tiki.vn/hub-usb-3-0-orico-4-cong-w8ph4-hang-chinh-hang-p311933.html?spid=10407828
216,Orico W9PH4 (B),Orico,name,name,ORICO-W9PH4,9.66E+12,3.93E+12,0,1,1,1,1,https://tiki.vn/hub-usb-3-0-orico-4-cong-w9ph4-hang-chinh-hang-p681339.html?spid=10407646
217,Orico W5P-U3-30 (B),Orico,name,name,ORICO-W5P-U3-30,7.83E+12,3.93E+12,1,1,1,1,1,https://tiki.vn/hub-usb-3-0-orico-4-cong-w5p-u3-hang-chinh-hang-p745618.html?spid=10407644
218,Orico ASH7-U3 (W),Orico,name,name,ORICO-H7013-U3-AD,8.11E+12,3.93E+12,0,1,1,1,1,https://tiki.vn/hub-usb-3-0-orico-7-cong-ash7-u3-hang-chinh-hang-p575202.html?spid=10407473
219,Orico W5P-U2-30 (B),Orico,name,name,ORICO-W5P-U2-30,2.12E+12,6.19E+12,1,1,1,1,1,https://tiki.vn/bo-chia-usb-4-port-orico-w5p-u2-30-den-p7886814.html?spid=10407165
220,Orico H4013-U2-03 (Gr),Orico,name,name,ORICO-H4013-U2-03-GR,8.32E+12,3.92E+12,0,1,1,1,1,https://tiki.vn/hub-usb-2-0-orico-4-cong-h4013-u2-03-p311851.html?spid=10406978
221,Orico H4013-U2-03 (W),Orico,name,name,ORICO-H4013-U2-03-W,4.76E+12,3.92E+12,0,1,1,1,1,https://tiki.vn/hub-usb-2-0-orico-4-cong-h4013-u2-03-p311851.html?spid=10406901
222,Orico H4013-U2-03 (B),Orico,name,name,ORICO-H4013-U2-03-B,5.70E+12,3.92E+12,0,1,1,1,1,https://tiki.vn/hub-usb-2-0-orico-4-cong-h4013-u2-03-p311851.html?spid=10406898
223,Orico M3H4-V1 (W),Orico,name,name,ORICO-M3H4-V1,8.13E+12,3.92E+12,1,1,1,1,1,https://tiki.vn/hub-usb-3-0-orico-4-cong-m3h4-v1-hang-chinh-hang-p575604.html?spid=10406868
224,Orico M3H7-V1 (W),Orico,name,name,ORICO-M3H7-V1,4.39E+12,9.83E+12,0,1,1,1,1,https://tiki.vn/bo-chia-hub-usb-3-0-orico-m3h7-v1-7-cong-p311549.html?spid=10406667
225,Orico AS7C2 (B),Orico,name,name,ORICO-AS7C2,4.92E+12,8.91E+12,0,1,1,1,1,https://tiki.vn/bo-chia-hub-usb-3-0-orico-as7c2-7-cong-p311594.html?spid=10406604
226,Orico M4U3 (W),Orico,name,name,ORICO-M4U3,3.44E+12,3.92E+12,0,1,1,1,1,https://tiki.vn/hub-usb-3-0-orico-4-cong-m4u3-hang-chinh-hang-p575383.html?spid=10406518
227,Orico ARH4-U3 (S),Orico,name,name,ORICO-ARH4-U3,9.82E+12,7.54E+12,1,1,1,1,1,https://tiki.vn/bo-chia-usb-hub-4-cong-orico-arh4-u3-usb-3-0-type-c-hang-chinh-hang-p9934338.html?spid=10406465
228,Orico ASH7-U3 (W),Orico,name,name,ORICO-ASH7-U3,6.30E+12,5.19E+12,0,1,1,1,1,https://tiki.vn/bo-chia-usb-hub-7-cong-usb-3-0-type-c-orico-ash7-u3-hang-chinh-hang-p9934291.html?spid=10406448
229,Orico ASH4-U3 (W),Orico,name,name,ORICO-ASH4-U3,3.02E+12,5.87E+12,1,1,1,1,1,https://tiki.vn/bo-chia-usb-hub-4-cong-usb-3-0-type-c-orico-ash4-u3-hang-chinh-hang-p9934254.html?spid=10406325
230,Orico H3TS-U2 (B),Orico,name,name,ORICO-H3TS-U2,3.39E+12,2.37E+12,0,1,1,1,1,https://tiki.vn/bo-chia-usb-hub-3-cong-usb-2-0-tich-hop-dau-doc-the-nho-tf-sd-orcio-h3ts-u2-p7887351.html?spid=10406324
231,Orico SHC-U3 (B),Orico,name,name,ORICO-SHC-U3,5.23E+12,3.93E+12,1,1,1,1,1,https://tiki.vn/hub-usb-3-0-orico-4-cong-shc-u3-p311429.html?spid=10406303
232,Orico H3TS-U3 (B),Orico,name,name,ORICO-H3TS-U3,1.31E+12,7.22E+12,0,1,1,1,1,https://tiki.vn/bo-chia-hub-usb-3-0-type-c-orico-ch3sf-3-cong-tich-hop-dau-doc-the-nho-tf-sd-p311673.html?spid=10406231
233,Orico HR01-U3 (B),Orico,name,name,ORICO-HR01-U3,2.00E+12,3.92E+12,0,1,1,1,1,https://tiki.vn/hub-usb-3-0-orico-3-cong-hr01-u3-hang-chinh-hang-p681306.html?spid=10406228
